"FINESS";"NATURE_PRINCIPALE";"ANNEE_RECEPTION";"NB_EIGS_EN_COURS";"NB_EIGS_CLOTURE";"NB_EIAS_EN_COURS";"NB_EIAS_CLOTURE";"NB_EI_EN_COURS";"NB_EI_CLOTURE"
"030000079";Légionellose;"2023";0;0;0;0;0;0
"030000079";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"030000079";Prise en charge chirurgicale;"2022";0;1;0;0;0;0
"030000079";Prise en charge en urgence;"2023";1;0;0;0;0;0
"030000079";Prise en charge psychiatrique;"2022";0;0;0;3;0;0
"030000079";Salmonellose isolée;"2022";0;0;0;0;0;0
"030000079";Sécurité des réseaux et cyberattaques;"2021";0;0;0;0;0;1
"030000079";Tensions sur l'offre;"2023";0;0;0;0;1;2
"030000087";Listériose;"2023";0;0;0;0;0;0
"030000087";Légionellose;"2022";0;0;0;0;0;0
"030000087";Matériovigilance;"2021";0;0;0;0;0;0
"030000087";Mouvements sociaux;"2023";0;0;0;0;1;0
"030000087";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"030000087";Parcours/Coopération interprofessionnelle;"2022";1;0;0;0;0;0
"030000087";Prise en charge chirurgicale;"2023";1;1;0;0;0;0
"030000087";Prise en charge diagnostique;"2022";0;1;0;0;0;0
"030000087";Prise en charge en urgence;"2023";1;1;0;0;0;0
"030000087";Prise en charge médicamenteuse;"2023";1;0;0;1;0;0
"030000087";RAPASAN (MT ou BMR);"2021";0;0;0;0;0;0
"030000087";Radiovigilance;"2023";0;0;0;0;0;0
"030000087";Sinistres;"2022";0;0;0;0;0;1
"030000087";Tensions sur l'offre;"2023";0;0;0;0;1;1
"030000087";Tentative de suicide;"2022";0;1;0;0;0;0
"030000087";Toxi-Infection Alimentaire Collective (TIAC);"2023";0;0;0;0;0;0
"030000087";Tuberculose;"2022";0;0;0;0;0;0
"030000160";Evénements/incidents dans une structure autres;"2022";0;0;0;0;0;1
"030001267";Vols et fraudes sur des produits de santé;"2022";0;0;0;0;0;1
"030002208";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"030004238";Condition d'exercice et de réglementation;"2023";0;0;0;0;1;0
"030004238";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"030004238";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;2;1
"030004428";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"030004428";Prise en charge médicamenteuse;"2023";0;0;0;2;0;0
"030004899";Evénements/incidents dans une structure autres;"2022";0;0;0;0;0;1
"030005292";Vols et falsifications d'ordonnances et de cartes professionnelles;"2023";0;0;0;0;0;1
"030005748";Sinistres;"2022";0;0;0;0;0;1
"030006068";Acte(s) de violence autres;"2023";0;0;0;0;1;0
"030006704";Vols et falsifications d'ordonnances et de cartes professionnelles;"2023";0;0;0;0;1;0
"030007009";Hors champ de compétence de l’ARS;"2023";0;0;0;0;0;0
"030007009";Tensions sur l'offre;"2023";0;0;0;0;1;2
"030007017";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"030007207";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"030007876";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;0;1
"030007892";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;1;0
"030008486";Tentative de suicide;"2022";0;0;0;1;0;0
"030008692";Maltraitance;"2022";0;0;0;0;1;0
"030008924";Matériovigilance;"2023";0;0;0;0;0;0
"030008924";Radiovigilance;"2022";0;0;0;0;0;0
"030780076";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;1;0
"030780076";Hors champ de compétence de l’ARS;"2023";0;0;0;0;0;0
"030780076";Sinistres;"2023";0;0;0;0;0;1
"030780076";Tentative de suicide;"2023";0;0;1;0;0;0
"030780134";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;1
"030780142";Chute;"2023";4;0;0;0;0;0
"030780316";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"030780316";Hors champ de compétence de l’ARS;"2023";0;0;0;0;0;0
"030780340";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;1;0
"030780548";Autre prise en charge;"2023";0;0;0;0;0;0
"030780548";Prise en charge chirurgicale;"2022";0;1;0;0;0;0
"030780548";Prise en charge diagnostique;"2022";0;0;1;0;0;0
"030780548";Toxi-Infection Alimentaire Collective (TIAC);"2023";0;0;0;0;0;0
"030780597";Présence de Légionelles;"2023";0;0;0;0;0;0
"030780597";Toxi-Infection Alimentaire Collective (TIAC);"2021";0;0;0;0;0;0
"030780605";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"030780605";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;1;0
"030780605";Evénements/incidents dans une structure autres;"2022";0;0;0;0;0;1
"030780605";Prise en charge médicamenteuse;"2022";1;0;0;0;0;0
"030780605";Situations conflictuelles avec un ou des tiers;"2021";0;0;0;0;0;1
"030780613";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;1
"030780613";Tentative de suicide;"2022";0;0;0;1;0;0
"030780662";Condition d'exercice et de réglementation;"2023";0;0;0;0;1;0
"030780662";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"030780662";Tensions sur l'offre;"2022";0;0;0;0;0;2
"030780720";Acte(s) de violence autres;"2023";0;0;0;0;1;0
"030780720";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;1;1
"030780720";Autres signaux;"2023";0;0;0;0;0;0
"030780720";Evénements/incidents dans une structure autres;"2022";0;0;0;0;0;1
"030780753";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"030780928";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"030780936";Autre prise en charge;"2023";0;0;1;0;0;0
"030780936";Tensions sur l'offre;"2022";0;0;0;0;0;1
"030780944";Défaillances techniques;"2021";0;0;0;0;0;1
"030780944";Présence de Légionelles;"2023";0;0;0;0;0;0
"030780951";Défaillances techniques;"2022";0;0;0;0;0;1
"030780951";Situations conflictuelles avec un ou des tiers;"2021";0;0;0;0;0;1
"030780951";Sécurité des réseaux et cyberattaques;"2022";0;0;0;0;0;1
"030780951";Tensions sur l'offre;"2022";0;0;0;0;0;1
"030780977";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"030780977";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"030780985";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"030780993";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"030780993";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2022";0;0;0;1;0;0
"030781009";Chute;"2022";1;0;0;0;0;0
"030781009";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"030781009";Maltraitance;"2021";0;0;0;0;0;1
"030781009";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;1;3
"030781041";Acte(s) de violence à caractère sexuel;"2021";0;0;0;0;0;1
"030781181";Acte(s) de violence autres;"2023";0;0;0;0;0;2
"030781181";Chute;"2021";0;0;0;1;0;0
"030781181";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"030781405";Tensions sur l'offre;"2022";0;0;0;0;0;1
"030782569";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"030782569";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"030782585";Défaillances techniques;"2023";0;0;0;0;0;1
"030782585";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"030782585";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;1;0
"030782593";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"030782593";Autres signaux;"2022";0;0;0;0;0;0
"030782593";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2023";1;0;0;0;0;0
"030782593";Evénements/incidents dans une structure autres;"2023";0;0;0;0;1;0
"030782593";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"030782593";Prise en charge médicamenteuse;"2023";0;0;1;2;0;0
"030782593";Toxi-Infection Alimentaire Collective (TIAC);"2023";0;0;0;0;0;0
"030782593";Vols et falsifications d'ordonnances et de cartes professionnelles;"2022";0;0;0;0;0;1
"030782601";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"030782643";Acte(s) de violence à caractère sexuel;"2021";0;0;0;0;0;1
"030782668";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"030782676";Hors champ de compétence de l’ARS;"2022";0;0;0;0;0;0
"030782676";Sinistres;"2022";0;0;0;0;0;1
"030782981";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;1
"030783013";Autre prise en charge;"2022";0;0;0;1;0;0
"030783013";Condition d'exercice et de réglementation;"2023";0;0;0;0;1;0
"030783013";Tensions sur l'offre;"2022";0;0;0;0;0;2
"030783054";Acte(s) de violence à caractère sexuel;"2021";0;0;0;0;0;1
"030783062";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"030783062";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;1
"030783229";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"030783328";Maltraitance;"2023";0;0;0;0;0;1
"030783351";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2021";0;0;0;1;0;0
"030783351";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"030783351";Prise en charge médicamenteuse;"2021";0;0;0;1;0;0
"030783559";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"030783559";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;0;2
"030783559";Condition d'exercice et de réglementation;"2023";0;0;0;0;0;1
"030783989";Prise en charge psychiatrique;"2022";0;0;0;1;0;0
"030784854";Gale;"2022";0;0;0;0;0;0
"030785026";Défaillances techniques;"2023";0;0;0;0;1;0
"030785026";Prise en charge médicamenteuse;"2022";0;0;0;1;0;0
"030785026";Sécurité des établissements et des organismes;"2023";0;0;0;0;1;1
"030785414";Acte(s) de violence autres;"2021";0;0;0;0;1;0
"030785414";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"030785463";Hors champ de compétence de l’ARS;"2022";0;0;0;0;0;0
"030785679";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2022";0;0;0;1;0;0
"030785679";Tentative de suicide;"2022";0;0;0;1;0;0
"030785737";Acte(s) de violence autres;"2023";0;0;0;0;1;0
"030785737";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"030785778";RAPASAN (MT ou BMR);"2023";0;0;0;0;0;0
"030785992";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;1;0
"030786115";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"030786131";Acte(s) de violence autres;"2023";0;0;0;0;0;9
"030786131";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;1;0
"030786131";Sécurité des établissements et des organismes;"2022";0;0;0;0;0;1
"030786230";Situations conflictuelles avec un ou des tiers;"2021";0;0;0;0;0;1
"030786396";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"030786396";Situations conflictuelles avec un ou des tiers;"2021";0;0;0;0;0;1
"037000756";Autres signaux;"2023";0;0;0;0;0;0
"040000093";Infection Invasive à Méningocoque (IIM);"2023";0;0;0;0;0;0
"040000093";Légionellose;"2022";0;0;0;0;0;0
"040000093";Prise en charge diagnostique;"2023";1;0;0;0;0;0
"040000135";Légionellose;"2023";0;0;0;0;0;0
"040000135";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"040000911";Orthopoxviroses dont variole;"2023";0;0;0;0;0;0
"040000911";Prise en charge chirurgicale;"2023";1;0;0;0;0;0
"040000911";Prise en charge périnatale;"2022";0;1;0;0;0;0
"040001091";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"040002438";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"040004038";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"040004616";Gale;"2022";0;0;0;0;0;0
"040780488";Tentative de suicide;"2022";0;1;0;0;0;0
"040780520";Fausse route;"2023";0;1;0;0;0;0
"040780876";Coronavirus (dont MERS-CoV);"2021";0;0;0;0;0;0
"040780884";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"040782021";Autre prise en charge;"2022";0;1;0;0;0;0
"040782021";Maltraitance;"2021";0;0;0;0;0;0
"040785016";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"040785388";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"040785529";Autre prise en charge;"2023";1;0;0;0;0;0
"040785727";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"040785925";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"040785925";IRA - Infection Respiratoire Aigue_V1;"2021";0;0;0;0;0;0
"040786022";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"040787020";Légionellose;"2022";0;0;0;0;0;0
"040788234";IRA - Infection Respiratoire Aigue_V1;"2022";0;0;0;0;0;0
"040788440";Radiovigilance;"2022";0;0;0;0;0;0
"040788861";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"040788903";Chute;"2023";1;0;0;0;0;0
"040788903";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"050000132";Acte(s) de violence autres;"2021";0;0;0;0;0;1
"050000132";Autre prise en charge;"2021";0;0;1;0;0;0
"050000132";Evénements/incidents dans une structure autres;"2022";0;0;0;0;0;1
"050000132";Suicide;"2022";0;1;0;0;0;0
"050000231";Infection Invasive à Méningocoque (IIM);"2022";0;0;0;0;0;0
"050000231";Légionellose;"2023";0;0;0;0;0;0
"050000231";Prise en charge chirurgicale;"2023";1;0;0;0;0;0
"050000231";Prise en charge en urgence;"2023";1;0;0;0;0;0
"050000231";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"050000256";Toxi-Infection Alimentaire Collective (TIAC);"2023";0;0;0;0;0;0
"050000298";Prise en charge en urgence;"2022";0;1;0;0;0;0
"050000348";Autre prise en charge;"2022";0;1;0;0;0;0
"050000348";Hépatite A;"2022";0;0;0;0;0;0
"050000348";Infection invasive à streptocoques A;"2023";0;0;0;0;0;0
"050000348";Légionellose;"2023";0;0;0;0;0;0
"050000348";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"050000348";Prise en charge périnatale;"2023";1;0;0;0;0;0
"050000348";Toxi-Infection Alimentaire Collective (TIAC);"2023";0;0;0;0;0;0
"050000991";Evénements/incidents dans une structure autres;"2022";0;0;0;0;1;1
"050003268";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"050003268";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"050003268";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;1;0
"050003599";Tensions sur l'offre;"2022";0;0;0;0;0;1
"050004589";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"050005123";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"050005123";Parcours/Coopération interprofessionnelle;"2021";0;0;0;0;0;0
"050005511";Acte(s) de violence autres;"2021";0;0;0;0;0;1
"050006022";Infection invasive à streptocoques A;"2023";0;0;0;0;0;0
"050006071";Radiovigilance;"2023";0;0;0;0;0;0
"050006105";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"050006352";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"050006352";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"050007079";Autre prise en charge;"2023";0;0;0;0;0;0
"050007756";Hépatite A;"2022";0;0;0;0;0;0
"050008135";Légionellose;"2022";0;0;0;0;0;0
"060000478";Hépatite A;"2022";0;0;0;0;0;0
"060000478";Légionellose;"2023";0;0;0;0;0;0
"060000478";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"060000486";Tuberculose;"2022";0;0;0;0;0;0
"060000510";Autre prise en charge;"2023";1;0;0;0;0;0
"060000510";Hépatite A;"2022";0;0;0;0;0;0
"060000510";Hépatite B;"2021";0;0;0;0;0;0
"060000510";Légionellose;"2023";0;0;0;0;0;0
"060000510";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"060000510";Prise en charge médicamenteuse;"2023";1;0;0;0;0;0
"060000510";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"060000528";Autre prise en charge;"2023";2;1;0;0;0;0
"060000528";Prise en charge chirurgicale;"2022";2;0;0;0;0;0
"060000528";Prise en charge médicamenteuse;"2023";1;0;0;0;0;0
"060000544";Autre prise en charge;"2023";1;0;0;0;0;0
"060000544";Chute;"2023";3;0;0;0;0;0
"060000544";Dispositif médical;"2022";0;1;0;0;0;0
"060000544";Listériose;"2022";0;0;0;0;0;0
"060000544";Légionellose;"2023";0;0;0;0;0;0
"060000544";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"060000544";Prise en charge chirurgicale;"2022";1;0;0;0;0;0
"060000544";Prise en charge en urgence;"2023";1;0;0;0;0;0
"060000544";Toxi-Infection Alimentaire Collective (TIAC);"2023";0;0;0;0;0;0
"060002102";Chute;"2022";0;1;0;0;0;0
"060003183";Autre prise en charge;"2023";1;0;0;0;0;0
"060003183";Toxi-Infection Alimentaire Collective (TIAC);"2021";0;0;0;0;0;0
"060003217";GEA - Gastro-entérite Aigue;"2021";0;0;0;0;0;0
"060003472";GEA - Gastro-entérite Aigue;"2021";0;0;0;0;0;0
"060003472";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"060003472";Prise en charge médicamenteuse;"2023";1;0;0;0;0;0
"060003878";Autre prise en charge;"2021";0;0;0;0;0;0
"060003878";Prise en charge psychiatrique;"2023";0;1;0;0;0;0
"060004090";Autre prise en charge;"2021";0;1;0;0;0;0
"060004090";Chute;"2021";0;1;0;0;0;0
"060004090";Infection associée aux soins (IAS) hors ES;"2021";0;0;0;0;0;0
"060004090";Maladie autres;"2022";0;0;0;0;0;0
"060004249";Autre prise en charge;"2022";0;1;0;0;0;0
"060004918";Autre prise en charge;"2022";0;1;0;0;0;0
"060005469";Chute;"2022";0;1;0;0;0;0
"060006558";Autre prise en charge;"2023";1;0;0;0;0;0
"060009818";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"060009818";Prise en charge chirurgicale;"2022";0;1;0;0;0;0
"060012069";IRA - Infection Respiratoire Aigue_V1;"2021";0;0;0;0;0;0
"060012168";GEA - Gastro-entérite Aigue;"2021";0;0;0;0;0;0
"060012259";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"060012259";IRA - Infection Respiratoire Aigue_V1;"2021";0;0;0;0;0;0
"060012978";Autre prise en charge;"2022";0;0;0;0;0;0
"060012978";Chute;"2022";0;0;1;0;0;0
"060012978";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2022";1;0;0;0;0;0
"060016128";Autre prise en charge;"2022";1;0;0;0;0;0
"060020179";Prise en charge médicamenteuse;"2022";1;0;0;0;0;0
"060020229";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"060020328";Chute;"2022";0;1;0;0;0;0
"060020369";Autre prise en charge;"2021";0;1;0;0;0;0
"060020369";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"060020419";Autre prise en charge;"2022";1;0;0;0;0;0
"060020518";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"060020708";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"060020732";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"060020849";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"060020898";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"060021029";Autre prise en charge;"2022";0;1;0;0;0;0
"060021185";Autre prise en charge;"2023";0;0;0;1;0;0
"060021342";Radiovigilance;"2023";0;0;0;0;0;0
"060021938";Dengue;"2023";0;0;0;0;0;0
"060021961";Dengue;"2023";0;0;0;0;0;0
"060022043";Diphtérie;"2022";0;0;0;0;0;0
"060022043";Shigellose;"2022";0;0;0;0;0;0
"060022415";Autre prise en charge;"2022";1;0;0;0;0;0
"060023702";Légionellose;"2021";0;0;0;0;0;0
"060023702";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"060023843";Autre prise en charge;"2023";1;0;0;0;0;0
"060023843";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"060024262";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"060024353";Légionellose;"2023";0;0;0;0;0;0
"060024411";Plomb;"2022";0;0;0;0;0;0
"060024460";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"060024551";Radiovigilance;"2021";0;0;0;0;0;0
"060780277";Autre prise en charge;"2023";1;0;0;0;0;0
"060780491";Prise en charge chirurgicale;"2023";1;0;0;0;0;0
"060780491";Toxi-Infection Alimentaire Collective (TIAC);"2023";0;0;0;0;0;0
"060780517";Hépatite B;"2023";0;0;0;0;0;0
"060780517";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"060780558";Autre prise en charge;"2021";0;2;0;0;0;0
"060780715";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"060780715";Prise en charge chirurgicale;"2022";1;1;0;0;0;0
"060780715";Suicide;"2022";1;0;0;0;0;0
"060780723";Légionellose;"2021";0;0;0;0;0;0
"060780756";Légionellose;"2022";0;0;0;0;0;0
"060780939";GEA - Gastro-entérite Aigue;"2021";0;0;0;0;0;0
"060780947";Autre prise en charge;"2022";1;0;1;0;0;0
"060780947";Hépatite A;"2023";0;0;0;0;0;0
"060780947";Infection Invasive à Méningocoque (IIM);"2023";0;0;0;0;0;0
"060780947";Tentative de suicide;"2022";0;1;0;0;0;0
"060780947";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"060780996";Suicide;"2023";1;0;0;0;0;0
"060781200";Autre prise en charge;"2022";1;0;0;0;0;0
"060781200";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"060781390";GEA - Gastro-entérite Aigue;"2021";0;0;0;0;0;0
"060782125";Prise en charge médicamenteuse;"2022";1;0;0;0;0;0
"060782190";Chute;"2022";0;1;0;0;0;0
"060782281";Tentative de suicide;"2023";1;0;0;0;0;0
"060782364";Autres signaux;"2022";0;0;0;0;0;0
"060782505";IRA - Infection Respiratoire Aigue_V1;"2022";0;0;0;0;0;0
"060782679";Chute;"2022";0;0;0;1;0;0
"060782679";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"060782992";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"060785003";Autre prise en charge;"2023";1;0;0;0;0;0
"060785003";Chute;"2022";1;1;0;0;0;0
"060785003";Infection invasive à streptocoques A;"2023";0;0;0;0;0;0
"060785003";Légionellose;"2022";0;0;0;0;0;0
"060785003";Mésothéliome;"2023";0;0;0;0;0;0
"060785003";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"060785003";Prise en charge chirurgicale;"2022";1;0;0;0;0;0
